L1_size,L2_size,L3_size,L1_device,L2_device,L3_device,L1_device_read_latency_(ms),L2_device_read_latency_(ms),L3_device_read_latency_(ms),L1_device_write_latency_(ms),L2_device_write_latency_(ms),L3_device_write_latency_(ms),L1_device_capacity_(GB),L2_device_capacity_(GB),L3_device_capacity_(GB),L1_device_purchase_cost_($),L2_device_purchase_cost_($),L3_device_purchase_cost_($),L1_algorithm,L2_algorithm,write_policy,total_read_latency_(ms),total_write_latency_(ms),total_purchase_cost_($),avg_latency_(ms),avg_throughput_(KB/s),workload,read_requests,write_requests,total_requests,unique_reads,unique_writes,unique_requests,percent_reads,percent_writes,percent_unique_reads,percent_unique_writes,percent_unique_requests,compound miss ratio
100,1980300,6270900,D1,S3,H1,1.3800000000000002e-05,0.39399999999999996,7.64,1.3800000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,105.0,119.99,334.76,arc,lru,wb-s,6.688478069254487,47.56332908382414,1.8358153027583999,11.707237037168744,349.86905851447335,w93,308110,43126,351236,58035,9682,67717,87.72,12.28,18.84,22.45,19.28,0.7739696386475191
4577500,807800,5116100,D1,S3,S2,1.3800000000000002e-05,0.39399999999999996,0.675,1.3800000000000002e-05,7.1,6.814,16000000000,1000000000000,4000000000000,105.0,119.99,498.26,arc,arc,wb-s,0.1102064201655751,1.9379540283345376,126.050544306176,0.6843562420840282,5985.186878001875,w61,453208,207570,660778,48353,23419,71772,68.59,31.41,10.67,11.28,10.86,0.0832397567715632
9564100,5738500,18171700,D1,S3,S2,1.3800000000000002e-05,0.39399999999999996,0.675,1.3800000000000002e-05,7.1,6.814,16000000000,1000000000000,4000000000000,105.0,119.99,498.26,arc,arc,wb-s,1.0527310577311981,10.486394800065012,269.174893262848,6.291367618993308,651.0508124870007,w86,108392,135357,243749,106912,75430,182342,44.47,55.53,98.63,55.73,74.81,0.8201715699346459
2078800,3637800,4937100,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,lru,arc,wb-s,4.4259432117647055,7.261495085823427,56.964832317849606,7.177939355975008,570.6373092425806,w97,7225,237963,245188,4901,49146,54047,2.95,97.05,67.83,20.65,22.04,0.4610543746023459
4308300,1346400,5116100,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,lru,lru,wb-s,0.7484244678664104,4.22200496696777,100.27936421683201,1.8395792947499765,2226.596054701029,w61,453208,207570,660778,48353,23419,71772,68.59,31.41,10.67,11.28,10.86,0.1635723344300203
1382100,1151800,4376700,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,arc,arc,wb-s,0.5190581525217624,4.140283376036959,32.6118878523392,1.0118235465815208,4048.1366675429435,w51,657556,103572,761128,40336,10761,51097,86.39,13.61,6.13,10.39,6.71,0.0692603609379762
501300,4010000,4761900,D1,S3,S1,1.3800000000000002e-05,0.39399999999999996,0.6629999999999999,1.3800000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,105.0,119.99,451.58,arc,arc,wb-s,0.9415864360960032,11.380409489572374,17.647762843648,4.735960826859262,864.8720185289909,w83,100205,57223,157428,46195,3287,49482,63.65,36.35,46.1,5.74,31.43,0.5772353075691745
179350000,201770000,212980000,D3,H1,S3,1.4300000000000002e-05,7.64,0.39399999999999996,1.4300000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,77.87,334.76,119.99,arc,arc,wb-s,3.4416020289979383,2.4945253964109977,3707.6334754611207,3.1925420637859934,1282.9901433287955,w04,133844,47757,181601,21084,7095,28179,73.7,26.3,15.75,14.86,15.52,0.1391787490156992
1247400,2744200,4740000,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,lru,arc,wb-s,0.34956936836252006,6.009480900891074,32.178332807168005,2.1662183467674976,1890.852787814389,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.2574426610676542
8034000,24100000,76317000,D2,S2,H1,1.4099999999999999e-05,0.675,7.64,1.4099999999999999e-05,6.814,4.28,16000000000,4000000000000,10000000000000,88.97,498.26,334.76,arc,lru,wb-s,2.4692876686202934,3.9052319118855316,205.745625669632,3.5354264998070923,1158.5589462045089,w46,131499,379108,510607,65501,46112,111613,25.75,74.25,49.81,12.16,21.86,0.1917854631840143
10000,20100000,127290000,D3,S2,H2,1.4300000000000002e-05,0.675,2.8569999999999998,1.4300000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,77.87,498.26,72.99,arc,lru,wb-s,2.7725285265546846,17.644228409223423,48.510248345600004,7.2687136581420075,563.5109859379161,w09,85966,37253,123219,12580,4204,16784,69.77,30.23,14.63,11.28,13.62,0.5752684245124535
1000,9063000,17219000,D2,S2,S3,1.4099999999999999e-05,0.675,0.39399999999999996,1.4099999999999999e-05,6.814,7.1,16000000000,4000000000000,1000000000000,88.97,498.26,119.99,arc,lru,wb-s,0.6852983547681233,17.418965565059484,13.109661818879998,3.780167684795714,1083.5498161826526,w24,91126,20678,111804,16509,5234,21743,81.51,18.49,18.12,25.31,19.45,0.3435655253837071
10101000,7408000,12795000,D2,H2,H1,1.4099999999999999e-05,2.8569999999999998,7.64,1.4099999999999999e-05,12.243,4.28,16000000000,1000000000000,10000000000000,88.97,72.99,334.76,arc,lru,wb-s,1.3917821614859096,2.4867997088836717,234.03277707264,1.9096229316106141,2144.926064825453,w43,70260,63037,133297,11266,4222,15488,52.71,47.29,16.03,6.7,11.62,0.0959886569090077
954900,2182500,2591700,D3,S2,S3,1.4300000000000002e-05,0.675,0.39399999999999996,1.4300000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,77.87,498.26,119.99,arc,arc,wb-s,0.4701855779055451,0.5230384007731624,21.422981664768,0.5176272646644849,7913.029856831326,w84,43047,377411,420458,22629,10790,33419,10.24,89.76,52.57,2.86,7.95,0.0624913784492149
733700,203800,774500,D1,H1,S1,1.3800000000000002e-05,7.64,0.6629999999999999,1.3800000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,105.0,334.76,451.58,arc,lru,wb-s,0.3391058864561194,0.3404523586855134,20.107943265484806,0.3398438003752471,12052.595914585749,w72,80457,97559,178016,5302,5117,10419,45.2,54.8,6.59,5.25,5.85,0.0435803523278806
1000,1282000,12177000,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,lru,lru,wb-s,2.5622980109386764,13.534983903683932,2.0215034368,7.573585373192771,540.8270717457117,w23,99619,83742,183361,11117,1608,12725,54.33,45.67,11.16,1.92,6.94,0.4796494347216692
36100,228200,228200,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,arc,arc,wb-s,0.5387456333228583,0.9592148006635259,1.198955319296,0.7200081086263488,5688.82482145161,w82,159110,120568,279678,1939,631,2570,56.89,43.11,1.22,0.52,0.92,0.0081593832907844
3563700,4859600,6155500,D2,S3,S1,1.4099999999999999e-05,0.39399999999999996,0.6629999999999999,1.4099999999999999e-05,7.1,7.935,16000000000,1000000000000,4000000000000,88.97,119.99,451.58,lru,arc,wb-s,0.2986021354258342,3.2348540368852783,86.40277663334398,2.0373861902892516,2010.4190455018656,w87,107718,156412,264130,44499,35382,79881,40.78,59.22,41.31,22.62,30.24,0.2511301253170787
203200,100,321700,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,arc,lru,wb-s,0.5959247382978724,0.1373258910580001,4.7923345797120005,0.1388518338800341,29499.07023582332,w47,705,211172,211877,407,3146,3553,0.33,99.67,57.73,1.49,1.68,0.0192753342741307
2591700,272900,2591700,D2,S2,H2,1.4099999999999999e-05,0.675,2.8569999999999998,1.4099999999999999e-05,6.814,12.243,16000000000,4000000000000,1000000000000,88.97,498.26,72.99,lru,arc,wb-s,1.4197226975793902,0.4679354959643466,59.94345997926399,0.5653806240578131,7244.6769940619015,w84,43047,377411,420458,22629,10790,33419,10.24,89.76,52.57,2.86,7.95,0.0616399259854729
286800,645200,1362100,D3,S1,H3,1.4300000000000002e-05,0.6629999999999999,2.555,1.4300000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,77.87,451.58,109.99,arc,lru,wb-s,0.6343046296141938,2.5555888675066893,6.1690427340800005,1.6065320048347342,2549.591285871308,w59,160521,164440,324961,12985,9675,22660,49.4,50.6,8.09,5.88,6.97,0.1118749634571533
121700,304200,1155800,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,arc,arc,wb-s,0.3800914812080537,3.1263776839238684,3.1157264445440003,1.7793306462390686,2301.989238850926,w95,74202,77077,151279,9668,4550,14218,49.05,50.95,13.03,5.9,9.4,0.1595264379061204
250700,3007500,4761900,D2,S3,S1,1.4099999999999999e-05,0.39399999999999996,0.6629999999999999,1.4099999999999999e-05,7.1,7.935,16000000000,1000000000000,4000000000000,88.97,119.99,451.58,arc,lru,wb-s,0.9677447022653559,11.641466761475279,9.390134530048,4.847501781019894,844.9713244124312,w83,100205,57223,157428,46195,3287,49482,63.65,36.35,46.1,5.74,31.43,0.5932553294204334
1496900,1746300,4740000,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,arc,lru,wb-s,0.3702007674784329,6.561556066115812,37.370577713151995,2.3574260471617405,1737.4882257415627,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.2896386532303729
467400,1246400,1480100,D2,S3,H1,1.4099999999999999e-05,0.39399999999999996,7.64,1.4099999999999999e-05,7.1,4.28,16000000000,1000000000000,10000000000000,88.97,119.99,334.76,arc,arc,wb-s,0.9692030821559608,0.7937992244151075,11.4611793453056,0.8611631505205057,4756.357720978061,w71,111746,179221,290967,13387,3336,16723,38.41,61.59,11.98,1.86,5.75,0.0586286417360044
382000,573000,907300,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,arc,arc,wb-s,0.3521314721934027,0.4076024094362035,8.889497978060799,0.3854572047284372,10626.341782574069,w12,176771,266018,442789,6865,3633,10498,39.92,60.08,3.88,1.37,2.37,0.0211026019164884
9030100,645100,12255200,D2,S1,S2,1.4099999999999999e-05,0.6629999999999999,0.675,1.4099999999999999e-05,7.935,6.814,16000000000,4000000000000,4000000000000,88.97,451.58,498.26,lru,lru,wb-s,0.1594850786682938,6.950325977909887,212.22357960704,1.4741928587461606,2778.4695711277254,w18,722727,173512,896239,66997,65737,132734,80.64,19.36,9.27,37.89,14.81,0.1695753030162713
76040000,76040000,84990000,D3,H1,H2,1.4300000000000002e-05,7.64,2.8569999999999998,1.4300000000000002e-05,4.28,12.243,16000000000,10000000000000,1000000000000,77.87,334.76,72.99,arc,lru,wb-s,4.665959491460041,22.736454030238427,1551.6717471334405,5.295972136742817,773.4179663790989,w08,98689,3565,102254,8429,869,9298,96.51,3.49,8.54,24.38,9.09,0.1789954427210671
100,568700,982300,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,lru,arc,wb-s,0.4926998935751528,5.743466522166157,0.7829691392,5.24522511840837,780.9007063633727,w57,35674,340280,375954,3416,8488,11904,9.49,90.51,9.58,2.49,3.17,0.0502109300605925
100,1720200,5447100,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,lru,arc,wb-s,4.557306650856139,10.459451510579463,0.9429171470336,10.290682602441393,398.02996149431846,w101,6833,232129,238962,4609,54266,58875,2.86,97.14,67.45,23.38,24.64,0.5946008151923736
716900,1147000,1362100,D3,H3,H1,1.4300000000000002e-05,2.555,7.64,1.4300000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,77.87,109.99,334.76,arc,lru,wb-s,0.6565020492664512,1.494283085053515,14.6071551164416,1.0804443485725979,3791.0328333072666,w59,160521,164440,324961,12985,9675,22660,49.4,50.6,8.09,5.88,6.97,0.0500613919824225
411700,149800,711200,D1,S2,H2,1.3800000000000002e-05,0.675,2.8569999999999998,1.3800000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,105.0,498.26,72.99,arc,lru,wb-s,0.4738469237799028,1.218672187709717,11.355552051199998,0.9493987683092401,4314.309367911295,w67,60446,106751,167197,4630,3779,8409,36.15,63.85,7.66,3.54,5.03,0.1132855254579926
69000,206800,1309300,D2,S2,S1,1.4099999999999999e-05,0.675,0.6629999999999999,1.4099999999999999e-05,6.814,7.935,16000000000,4000000000000,4000000000000,88.97,498.26,451.58,arc,arc,wb-s,1.3026330031505249,1.2898893812109091,2.282522994688,1.2901906147995323,3174.7246903020064,w40,4285,176991,181276,3418,10520,13938,2.36,97.64,79.77,5.94,7.69,0.1247821002228645
547500,790800,1155800,D1,S3,H2,1.3800000000000002e-05,0.39399999999999996,2.8569999999999998,1.3800000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,105.0,119.99,72.99,lru,lru,wb-s,0.3962985901673809,1.3627749262088562,15.451007729664,0.8887205162315985,4608.873009220135,w95,74202,77077,151279,9668,4550,14218,49.05,50.95,13.03,5.9,9.4,0.0960675308535884
63558000,40446000,109782000,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,arc,arc,wb-s,2.181376490788541,39.926477665324676,1740.6821215641598,6.724463310785774,609.1192427847999,w53,162287,22206,184493,107669,8891,116560,87.96,12.04,66.34,40.04,63.18,0.6768495281663803
4241000,1995800,4740000,D1,S3,H1,1.3800000000000002e-05,0.39399999999999996,7.64,1.3800000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,105.0,119.99,334.76,lru,lru,wb-s,0.4554640461127469,1.4755611292488915,115.628911747072,0.7828822951971597,5231.948691557101,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.0642654553290004
374300,224600,711200,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,arc,lru,wb-s,0.5181605282169209,1.569978477325739,8.84166099968,1.1897193354043434,3442.8288068529328,w67,60446,106751,167197,4630,3779,8409,36.15,63.85,7.66,3.54,5.03,0.1222629592636231
271700,271700,2580700,D1,S2,H3,1.3800000000000002e-05,0.675,2.555,1.3800000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,105.0,498.26,109.99,arc,arc,wb-s,1.4272101590883826,5.496345591422934,7.73258591744,3.861629674194887,1060.692077070797,w89,50372,75014,125386,17496,14661,32157,40.17,59.83,34.73,19.54,25.65,0.447577879508079
5212000,8687000,33010000,D3,H1,S2,1.4300000000000002e-05,7.64,0.675,1.4300000000000002e-05,4.28,6.814,16000000000,10000000000000,4000000000000,77.87,334.76,498.26,arc,lru,wb-s,3.362984748739245,6.841548938765137,121.93320616755202,3.9790827979783456,1029.382952795317,w07,174578,37575,212153,32931,1937,34868,82.29,17.71,18.86,5.16,16.44,0.2825413734427512
584200,2044400,2774600,D1,H2,H1,1.3800000000000002e-05,2.8569999999999998,7.64,1.3800000000000002e-05,12.243,4.28,16000000000,1000000000000,10000000000000,105.0,72.99,334.76,lru,lru,wb-s,1.3757566983995442,3.4201459713752467,16.6949509758976,2.3219877831241167,1764.0058357624262,w78,207066,178419,385485,26453,21213,47666,53.72,46.28,12.78,11.89,12.37,0.0787086397654902
275700,1240300,1309300,D1,S3,S1,1.3800000000000002e-05,0.39399999999999996,0.6629999999999999,1.3800000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,105.0,119.99,451.58,arc,lru,wb-s,0.8835069155192533,0.8425100555067772,8.625841235968,0.8434791388115359,4856.0774197347355,w40,4285,176991,181276,3418,10520,13938,2.36,97.64,79.77,5.94,7.69,0.0722323970078775
3485300,4289600,5093900,D2,H2,H1,1.4099999999999999e-05,2.8569999999999998,7.64,1.4099999999999999e-05,12.243,4.28,16000000000,1000000000000,10000000000000,88.97,72.99,334.76,lru,arc,wb-s,1.7463005446392057,6.76718589736462,81.3632209424384,6.622002750476017,618.5439895363321,w100,6846,229910,236756,4444,50707,55151,2.89,97.11,64.91,22.06,23.29,0.2379665140482184
6790000,122050000,128830000,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,lru,arc,wb-s,0.7470851455122265,13.306980593296812,257.2021856256,1.9979551129184447,2050.09610752311,w10,112216,12412,124628,12823,5354,18177,90.04,9.96,11.43,43.14,14.59,0.1575087460281798
1223000,306000,2905000,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,lru,arc,wb-s,0.03788985849625601,10.763854017971306,34.45811339264,0.3152632148642345,12992.318186452258,w19,448986,11919,460905,2653,1030,3683,97.41,2.59,0.59,8.64,0.8,0.0408500667165684
144500,288900,1372100,D1,S1,S2,1.3800000000000002e-05,0.6629999999999999,0.675,1.3800000000000002e-05,7.935,6.814,16000000000,4000000000000,4000000000000,105.0,451.58,498.26,arc,lru,wb-s,0.3666756309154578,2.4798207444039133,4.717822984192,2.2084966444046565,1854.655297021815,w76,15992,108558,124550,4363,12100,16463,12.84,87.16,27.28,11.15,13.22,0.1865114411882777
2949100,4021500,5093900,D3,H1,S1,1.4300000000000002e-05,7.64,0.6629999999999999,1.4300000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,77.87,334.76,451.58,lru,arc,wb-s,4.6691275047911205,2.676620181809404,61.696412209152,2.734235216415213,1498.0422954869855,w100,6846,229910,236756,4444,50707,55151,2.89,97.11,64.91,22.06,23.29,0.3923955464697832
1559100,4937100,4937100,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,lru,lru,wb-s,0.6235122930795848,4.391518722772869,35.882223937536004,4.280486182621907,956.9006475547354,w97,7225,237963,245188,4901,49146,54047,2.95,97.05,67.83,20.65,22.04,0.2013597729089515
100,764000,907300,D3,S3,H2,1.4300000000000002e-05,0.39399999999999996,2.8569999999999998,1.4300000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,77.87,119.99,72.99,arc,lru,wb-s,0.2080787506168998,3.4080533442473815,0.6487362539519999,2.130553883125597,1922.5047685679856,w12,176771,266018,442789,6865,3633,10498,39.92,60.08,3.88,1.37,2.37,0.0211590622169927
2315100,2057900,2443800,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,lru,arc,wb-s,0.0621590790348944,0.3457600641385136,54.98774448332801,0.3171604327908034,12914.599604868396,w70,56284,501842,558126,7319,22711,30030,10.08,89.92,13.0,4.53,5.38,0.0437858118059362
275300,100,348800,D2,H1,H3,1.4099999999999999e-05,7.64,2.555,1.4099999999999999e-05,4.28,11.171,16000000000,10000000000000,4000000000000,88.97,334.76,109.99,lru,arc,wb-s,4.214163543561209,0.0728564464938574,6.3096198680576006,0.0974968241477165,42011.62484835597,w45,1258,210174,211432,569,3443,4012,0.59,99.41,45.23,1.64,1.9,0.0169179688978016
13389700,9564100,18171700,D3,H1,S3,1.4300000000000002e-05,7.64,0.39399999999999996,1.4300000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,77.87,334.76,119.99,lru,lru,wb-s,7.90482338185106,6.557683612120542,277.16233741148164,7.1567390909968855,572.3276967233207,w86,108392,135357,243749,106912,75430,182342,44.47,55.53,98.63,55.73,74.81,0.8508301572519272
1841900,1841900,3888400,D2,H1,S1,1.4099999999999999e-05,7.64,0.6629999999999999,1.4099999999999999e-05,4.28,7.935,16000000000,10000000000000,4000000000000,88.97,334.76,451.58,lru,arc,wb-s,4.1847784557879235,3.266488607988636,44.002326732390394,3.7893550706475656,1080.9227226362905,w38,376033,284379,660412,34033,14849,48882,56.94,43.06,9.05,5.22,7.4,0.3260585816126903
3530400,1647600,4471900,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,arc,arc,wb-s,1.2813730555415512,123.9205042916209,97.805674268672,7.4449540667326115,550.1712922988688,w99,264998,14023,279021,43911,1316,45227,94.97,5.03,16.57,9.38,16.21,0.9139957207522016
4241000,249500,4740000,D1,S2,H2,1.3800000000000002e-05,0.675,2.8569999999999998,1.3800000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,105.0,498.26,72.99,lru,arc,wb-s,0.2031193738817921,1.4284640050373136,115.54248322048001,0.5964154633328992,6867.6958459639245,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.0672858653330594
